id,nome,categoria,endereco_rua,numero,bairro,endereco_formatado,latitude,longitude,cuisine,site
5951443385,Le comptoir Parisien,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.696931,-9.2025832,Não especificada,
5980471074,Bella Mooca,Restaurante,Rua Doutor João Batista Lacerda,96,,"Rua Doutor João Batista Lacerda, 96",-23.5480525,-46.5836227,pizza,
6151793086,Chalé da Ilha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5092381,-48.465357,Não especificada,
6219676788,Bar La Galera,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4621382,-48.5048164,Não especificada,
6219695885,Rei do Bacalhau,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4500424,-48.4976441,Não especificada,
6260706444,Sem Nome Registrado,Restaurante,Rua Manuel Ramos Paiva,466,,"Rua Manuel Ramos Paiva, 466",-23.5296372,-46.6001293,Não especificada,
6266649178,Frangaria Sal e Vinho,Restaurante,Avenida Roberto Camelier,899,,"Avenida Roberto Camelier, 899",-1.4677481,-48.4881458,Não especificada,
6345377685,Rei do Bacalhau,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4501084,-48.4977626,Não especificada,
6606552076,Roberto's,Restaurante,Rua Cajurú,939,,"Rua Cajurú, 939",-23.5406911,-46.5954046,pizza,
6620483055,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4457956,-48.4500393,Não especificada,
6848539521,Este Oeste,Restaurante,Praça do Império,,,Praça do Império,38.6950562,-9.2085595,sushi;pizza;italian;japanese,http://www.esteoeste.pt/
6935171422,Bar da Teka,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4660738,-48.4481725,Não especificada,
6935171434,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4648621,-48.452347,Não especificada,
6935171441,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4643892,-48.4522066,Não especificada,
6949194075,Peixaria do Enoc,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4713531,-48.4549286,Não especificada,
6955769956,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4651145,-48.4499972,Não especificada,
6970024825,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4636419,-48.4526561,Não especificada,
6970024827,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4638324,-48.4529229,Não especificada,
6970024828,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4632017,-48.4546546,Não especificada,
6990658450,Açai e Variedades,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4625495,-48.4482544,Não especificada,
6990658452,Venda de Açai,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4620957,-48.4490854,Não especificada,
6990658453,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4619969,-48.4492085,Não especificada,
6990658454,Venda de açaí,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4618891,-48.4494637,Não especificada,
6990658455,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4610967,-48.4506604,Não especificada,
6990658456,Açaí e Variedades,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4612276,-48.4506188,Não especificada,
6990658457,Mercearia da Dulce,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637566,-48.4467713,Não especificada,
6990658458,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637035,-48.4467447,pizza,
6990658459,Venda de Açaí,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4634576,-48.4473075,Não especificada,
6990658462,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.463663,-48.447002,Não especificada,
6990658466,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4631432,-48.4479113,Não especificada,
6990658467,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4630929,-48.4480118,Não especificada,
6990658469,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4626345,-48.4490501,Não especificada,
6990658472,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.462613,-48.4488704,Não especificada,
6990658475,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4625648,-48.4491507,Não especificada,
6990658476,Mercearia,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4624699,-48.4489153,Não especificada,
6990658482,Depósito de bebidas,Depósito de Bebidas,Rua Universal,,Terra Firme,Rua Universal - Terra Firme,-1.4619735,-48.4501941,Não especificada,
7052583161,Sem Nome Registrado,Loja de Conveniência,Avenida Alcântara Machado,3500,,"Avenida Alcântara Machado, 3500",-23.5446174,-46.5923342,Não especificada,
7052593954,Sem Nome Registrado,Restaurante,Avenida Alcântara Machado,3532,,"Avenida Alcântara Machado, 3532",-23.5443986,-46.5918736,Não especificada,
7052832001,Sem Nome Registrado,Loja de Conveniência,Rua Toledo Barbosa,176,,"Rua Toledo Barbosa, 176",-23.5421148,-46.5893268,Não especificada,
7063405159,Nau Catrineta,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6961523,-9.1921451,Não especificada,
7115253425,Bar do Catatau,Bar,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4716231,-48.4552967,Não especificada,
7115259753,Bar do Max,Bar,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4713194,-48.455003,Não especificada,
7115274078,Bar do papão.,Bar,Rua do Olaria com a Qd 13,,Guamá,Rua do Olaria com a Qd 13 - Guamá,-1.4715963,-48.4550533,Não especificada,
7115383450,Quentinha da Mundica.,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4709666,-48.4548261,Não especificada,
7115387187,Churrasquinho da Francisca,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4712227,-48.4549615,Não especificada,
7115419726,Churrasquinho do seu Raimundo,Restaurante,Rua Apocalipse,,Guamá,Rua Apocalipse - Guamá,-1.4698934,-48.454637,Não especificada,
7115432111,Venda de Açai do seu Florencio,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4702031,-48.4546779,Não especificada,
7115448526,Venda de Açaí do Pedro,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4700864,-48.4546162,Não especificada,
7115450743,venda de Açaí.,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4691305,-48.4547932,Não especificada,
7115470735,Bar do Adir,Bar,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4721155,-48.4554128,Não especificada,
7115493755,Venda açai do tio Pedro.,Restaurante,Rua do Olaria,,Guamá,Rua do Olaria - Guamá,-1.4713353,-48.4550212,Não especificada,
7115501175,peixaria Enoc,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.471523,-48.4549997,Não especificada,
7149958785,Meu Garoto,Bar,Avenida Senador Lemos,641,Umarizal,"Avenida Senador Lemos, 641 - Umarizal",-1.4377077,-48.4878671,Não especificada,
7154932385,Boteco do Arsenal,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4629062,-48.503517,Não especificada,
7194072555,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4630677,-48.4523461,Não especificada,
7221486985,Casa Edna,Loja de Conveniência,Rua Vila dos Inocentes II,,,Rua Vila dos Inocentes II,-1.2917765,-48.4670365,Não especificada,
7279344982,Portas Verdes,Restaurante,Rua Praia de Pedrouços,59,,"Rua Praia de Pedrouços, 59",38.694533,-9.2183465,regional;portuguese;pork,https://www.instagram.com/rportasverdes/
7285984486,Restaurante Cocina Indiana Italana,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6975582,-9.1943004,indian,
7814358784,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4696216,-48.4496179,pizza,
7814364385,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4702628,-48.4502047,Não especificada,
7814364387,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4693851,-48.4497283,pizza,
7814364403,mercadinho do cabeludo,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637072,-48.4464607,Não especificada,
7814364404,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4637442,-48.4465038,Não especificada,
7814364408,churrasco e peixe frito,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4632514,-48.4462142,steak_house,
7814364417,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4559332,-48.4460109,Não especificada,
7814364418,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4560625,-48.4459369,Não especificada,
7814364422,recarga de celulares,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4623812,-48.4550399,Não especificada,
7814364429,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4620273,-48.4544659,Não especificada,
7814364439,recarga de celular,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.461668,-48.454305,Não especificada,
7817869843,Loja de recarga de celulares,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4591723,-48.4533513,Não especificada,
7817869857,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4583016,-48.4530258,Não especificada,
7817869883,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4578386,-48.4540205,Não especificada,
7817871893,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4644429,-48.4544547,Não especificada,
7817871902,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4624739,-48.4540891,Não especificada,
7817871904,Deposito de bebidas,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.459842,-48.4544456,Não especificada,
7817871913,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4617126,-48.4542011,Não especificada,
7817871916,Venda de Recarga,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4626877,-48.4533236,Não especificada,
7817871920,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4549529,-48.4558962,Não especificada,
7817871932,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4520863,-48.4564929,Não especificada,
7817871947,deposito de bebidas,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.452758,-48.4552451,Não especificada,
7817871971,deposito,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4533621,-48.4539782,Não especificada,
7817871978,deposito,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4547879,-48.4534261,Não especificada,
7817871982,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.454466,-48.4530863,Não especificada,
7817871989,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4523997,-48.453143,Não especificada,
7817872001,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4506005,-48.4537674,Não especificada,
7817872006,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4492557,-48.4537707,Não especificada,
7818251023,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540156,-48.4470292,Não especificada,
7818251029,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4534361,-48.4473512,Não especificada,
7818251039,Sem Nome Registrado,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4515288,-48.4469159,Não especificada,
7818251044,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4509095,-48.4471573,Não especificada,
7818251049,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540148,-48.4478579,steak_house,
7818251058,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4536469,-48.4486002,Não especificada,
7818251066,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4541624,-48.449192,Não especificada,
7818251071,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.454664,-48.4497333,Não especificada,
7818251077,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4555156,-48.4507414,steak_house,
7818251084,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4540688,-48.4502797,Não especificada,
7818268987,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4537117,-48.4504805,Não especificada,
7818268993,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4530627,-48.4496212,Não especificada,
7818268996,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4525259,-48.4492686,Não especificada,
7818269004,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4511383,-48.4484,Não especificada,
7818269010,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4549279,-48.4515235,steak_house,
7818269011,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.453513,-48.4507293,Não especificada,
7818269013,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4517216,-48.4498472,Não especificada,
7818269026,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4488088,-48.4497635,Não especificada,
7818269028,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4488334,-48.4509836,Não especificada,
7818277036,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4502188,-48.4495988,Não especificada,
7818277038,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4496932,-48.4492823,Não especificada,
7818277039,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4494364,-48.4493605,Não especificada,
7818277043,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.450444,-48.4486493,Não especificada,
7818277050,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4509128,-48.446713,Não especificada,
7830864169,Tasca do Bosque,Restaurante,Travessa Angustura,3220,Marco,"Travessa Angustura, 3220 - Marco",-1.4334488,-48.4588401,burger;sandwich,
7898102341,pub unick,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4446112,-48.4487264,Não especificada,
7898746864,taberninha,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4590512,-48.4444051,Não especificada,
7898746865,taberninha,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.459276,-48.4444051,Não especificada,
7898746870,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4440949,-48.4504694,pizza,
7902818430,conveniencias do mario,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4502019,-48.4467905,Não especificada,
7903611964,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4526769,-48.4559828,Não especificada,
7903611968,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4525234,-48.4561193,Não especificada,
7903636886,point da cachaça,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4531313,-48.453212,Não especificada,
7903636887,Churrascaria do careca,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4535407,-48.4542389,steak_house,
7903636905,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4546519,-48.4518239,pizza,
7903636924,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4566259,-48.4510811,pizza,
7903636929,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.456904,-48.4506456,Não especificada,
7903636931,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4556433,-48.4508783,Não especificada,
7903636932,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4555806,-48.4508095,Não especificada,
7903636933,joel do gelo,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4554713,-48.4508986,Não especificada,
7903636935,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4557263,-48.4507832,pizza,
7903636942,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4617461,-48.452066,Não especificada,
7903636946,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4524354,-48.4469331,Não especificada,
7906479280,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4649119,-48.4540392,Não especificada,
7906479281,venda de chop,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4649246,-48.4538111,Não especificada,
7906519192,mercadinho dona bene,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.462428,-48.4494218,Não especificada,
7906519193,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4624679,-48.4491247,Não especificada,
7906519195,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4628337,-48.4493203,Não especificada,
7906519199,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.463041,-48.4490207,Não especificada,
7906950015,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4627774,-48.4516621,Não especificada,
7906950017,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4618382,-48.4535219,Não especificada,
7906950018,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4619063,-48.453596,Não especificada,
7906950019,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4617671,-48.4537619,Não especificada,
7906950021,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4615301,-48.4542597,Não especificada,
7906950022,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4616309,-48.4546359,Não especificada,
7906950023,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4620692,-48.4547337,Não especificada,
7906950024,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4644546,-48.4525757,Não especificada,
7906950028,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4604582,-48.4537734,pizza,
7906950029,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4603143,-48.4538579,Não especificada,
7906950050,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4576839,-48.4533757,Não especificada,
7906950051,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4576287,-48.4534097,Não especificada,
7910086442,Sem Nome Registrado,Depósito de Bebidas,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4579684,-48.4525324,Não especificada,
7910086447,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4571169,-48.4523816,Não especificada,
7910086450,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4568982,-48.4523986,Não especificada,
7910086453,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4565902,-48.4517061,pizza,
7910086458,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4553784,-48.4509125,Não especificada,
7910086461,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4552153,-48.4502578,Não especificada,
7910086467,Sem Nome Registrado,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.453872,-48.4489349,Não especificada,
8001506185,Refúgio do Dinho,Pub/Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.2463471,-48.4561471,Não especificada,
8223236737,Chopsn'sticks,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.695245,-9.2163916,asian,
8340192017,Bar DˋHelp,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.2437487,-48.5628785,Não especificada,
8340192117,"Meu Tapiri Bar, Restaurante, e Tapiocaria",Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.2452974,-48.5637942,Não especificada,
8433019118,Restaurante Japones Samurai,Restaurante,Rua da Junqueira,502,,"Rua da Junqueira, 502",38.6974977,-9.1988209,sushi,
8815675821,Blue Point,Loja de Conveniência,Rua Catumbi,1400A,Belenzinho,"Rua Catumbi, 1400A - Belenzinho",-23.5259935,-46.6008533,Não especificada,
8880084425,YAKINORI - Sushi e Yakisoba,Restaurante,Avenida Central I,31,coqueiro,"Avenida Central I, 31 - coqueiro",-1.3308028,-48.4399577,japonesa,@yakinori_
9017100084,Sem Nome Registrado,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-23.5399422,-46.6006462,Não especificada,
9118485790,Sem Nome Registrado,Loja de Conveniência,Rua Siqueira Bueno,1081,Quarta Parada,"Rua Siqueira Bueno, 1081 - Quarta Parada",-23.5471836,-46.5906809,Não especificada,
9622591718,Ray Café,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4753912,-48.4529474,Não especificada,
9629245414,Cantina da Naza,Restaurante,"Prédio do Laboratório de Engenharia Química, 2° andar","Prédio do Laboratório de Engenharia Química, 2° andar",,"Prédio do Laboratório de Engenharia Química, 2° andar, Prédio do Laboratório de Engenharia Química, 2° andar",-1.4753674,-48.4532849,Não especificada,
9765016176,Flor dos Jerónimos,Restaurante,Rua de Belém,128,,"Rua de Belém, 128",38.6975449,-9.2039218,Não especificada,
9765052742,"Miolo ""Local COOFFE & Brunch",Restaurante,Rua de Belém,36,,"Rua de Belém, 36",38.6973948,-9.2024083,Não especificada,
9779363718,Meia Nau,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6955457,-9.2198667,Não especificada,
9820865300,Miss Can - Canto da Sereia Bar,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6930524,-9.2088936,Não especificada,https://miss-can.com/
9823323070,Pub Natividade,Bar,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4155248,-48.4716957,Não especificada,
9823323072,Restaurant Cantina Italiana,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4541537,-48.4883256,italian,
9977874463,Maritima do Restelo,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),38.6953307,-9.2124097,Não especificada,
10003303980,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3502165,-48.451676,Não especificada,
10005463230,Sem Nome Registrado,Loja de Conveniência,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.3527168,-48.4494859,Não especificada,
10095217527,Ver Belém,Restaurante,Rua Vieira Portuense,82,,"Rua Vieira Portuense, 82",38.6969781,-9.2031687,Não especificada,
10314947112,Sem Nome Registrado,Bar,Rua de Alcolena,5 7,,"Rua de Alcolena, 5 7",38.7013763,-9.2100056,Não especificada,
10596930472,Aho Restaurante,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5097273,-48.4656748,Não especificada,
10596930473,Bougainville da Ilha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5080125,-48.4640732,Não especificada,
10596930474,Restaurante Ribeirinho,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5052916,-48.4629245,Não especificada,
10596930475,Restaurante Vitória,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5029727,-48.4624348,Não especificada,
10596930476,Farol Da Ilha Do Combú,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5007132,-48.4616965,Não especificada,
10596930477,Terraço da Ilha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.5014915,-48.4618155,Não especificada,
10596930478,Saldosa Maloca,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.489964,-48.4608985,Não especificada,
10596930479,Portas Abertas Combu,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4908099,-48.4620913,Não especificada,
10596930480,Restaurante Casaverde.Combu,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4910251,-48.461893,Não especificada,
10596930481,Nossa Maloca,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4914033,-48.4620412,Não especificada,
10596930482,Maloca sabor da ilha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.492433,-48.461926,Não especificada,
10596930483,Restaurante rústico da ilha,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4949795,-48.4613063,Não especificada,
10596930484,Coffee Combú,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4953978,-48.4613752,Não especificada,
10596930485,Restaurante combú grill,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4954948,-48.4613718,Não especificada,
10596930486,Restaurante em Belém - Elohim Restaurante do Tatu,Restaurante,,,,Endereço não disponível no OSM (Apenas Coordenadas),-1.4961476,-48.461317,Não especificada,
10597518441,Mirante do Combú,Restaurante,Ilha do Combu,,,Ilha do Combu,-1.4897925,-48.4625552,Não especificada,
